E05000081,2008,250000
E05000081,2009,235000
E05000081,2010,280000
E05000081,2011,280000
E05000081,2012,253127
E05000081,2013,270000
E05000081,2014,315000
E05000082,1995,69748
E05000082,1996,72000
E05000082,1997,81000
E05000082,1998,92500
E05000082,1999,96000
E05000082,2000,116250
E05000082,2001,130995
E05000082,2002,158000
E05000082,2003,186750
E05000082,2004,199995
E05000082,2005,200000
E05000082,2006,210000
E05000082,2007,238000
E05000082,2008,240000
E05000082,2009,206000
E05000082,2010,226000
E05000082,2011,220000
E05000082,2012,238000
E05000082,2013,236000
E05000082,2014,280000
E05000083,1995,79950
E05000083,1996,95750
E05000083,1997,90250
E05000083,1998,94995
E05000083,1999,107000
E05000083,2000,124998
E05000083,2001,139000
E05000083,2002,155000
E05000083,2003,187000
E05000083,2004,192000
E05000083,2005,209000
E05000083,2006,218748
E05000083,2007,228000
E05000083,2008,234630
E05000083,2009,213500
E05000083,2010,249500
E05000083,2011,245500
E05000083,2012,220000
E05000083,2013,225750
E05000083,2014,280000
E05000084,1995,54995
E05000084,1996,59995
E05000084,1997,57998
E05000084,1998,64000
E05000084,1999,69250
E05000084,2000,75000
E05000084,2001,103500
E05000084,2002,115000
E05000084,2003,140000
E05000084,2004,150000
E05000084,2005,148750
E05000084,2006,149000
E05000084,2007,170000
E05000084,2008,169000
E05000084,2009,150000
E05000084,2010,146500
E05000084,2011,120000
E05000084,2012,129250
E05000084,2013,142000
E05000084,2014,190000
E05000085,1995,65000
E05000085,1996,68500
E05000085,1997,74500
E05000085,1998,79125
E05000085,1999,91000
E05000085,2000,105000
E05000085,2001,134975
E05000085,2002,153000
E05000085,2003,175000
E05000085,2004,191000
E05000085,2005,189975
E05000085,2006,215000
E05000085,2007,225000
E05000085,2008,220000
E05000085,2009,202000
E05000085,2010,242000
E05000085,2011,240000
E05000085,2012,210000
E05000085,2013,227500
E05000085,2014,249950
E05000086,1995,93875
E05000086,1996,101000
E05000086,1997,122250
E05000086,1998,130000
E05000086,1999,133200
E05000086,2000,125000
E05000086,2001,185000
E05000086,2002,206250
E05000086,2003,218750
E05000086,2004,215000
E05000086,2005,240000
E05000086,2006,250000
E05000086,2007,285000
E05000086,2008,250000
E05000086,2009,300000
E05000086,2010,305000
E05000086,2011,337500
E05000086,2012,297500
E05000086,2013,385000
E05000086,2014,333000
E05000087,1995,97500
E05000087,1996,98975
E05000087,1997,109950
E05000087,1998,124975
E05000087,1999,148225
E05000087,2000,169000
E05000087,2001,208000
E05000087,2002,249950
E05000087,2003,230000
E05000087,2004,250000
E05000087,2005,275000
E05000087,2006,292500
E05000087,2007,324000
E05000087,2008,365000
E05000087,2009,348000
E05000087,2010,380000
E05000087,2011,368250
E05000087,2012,427500
E05000087,2013,545000
E05000087,2014,465000
E05000088,1995,73365
E05000088,1996,77000
E05000088,1997,94000
E05000088,1998,108000
E05000088,1999,107000
E05000088,2000,133500
E05000088,2001,156000
E05000088,2002,181000
E05000088,2003,186000
E05000088,2004,235000
E05000088,2005,244000
E05000088,2006,250000
E05000088,2007,256250
E05000088,2008,270000
E05000088,2009,275000
E05000088,2010,286000
E05000088,2011,300000
E05000088,2012,300000
E05000088,2013,315000
E05000088,2014,306000
E05000089,1995,86250
E05000089,1996,86500
E05000089,1997,92000
E05000089,1998,102000
E05000089,1999,115000
E05000089,2000,127000
E05000089,2001,165000
E05000089,2002,178975
E05000089,2003,230000
E05000089,2004,235250
E05000089,2005,220000
E05000089,2006,274500
