E05000422	14000	13046	13800	13805	13859	13924	14002	14150	14500	14950
E05000423	12200	14016	15200	15406	15509	15616	15700	15900	16250	16700
E05000424	14050	13050	14850	14997	15101	15214	15278	15400	15750	16150
E05000425	14400	16182	17350	17810	17882	17981	18072	18300	18400	18600
E05000426	12400	13183	15200	16001	16312	16603	17520	19300	22150	23550
E05000427	12000	12603	14350	14902	15142	15403	15743	16400	17150	17700
E05000428	12650	12399	14650	14921	15059	15207	15285	15450	15700	16000
E05000429	13850	14486	14850	15109	15195	15261	15340	15500	15550	15600
E05000430	13800	13394	14350	14734	14945	15144	15236	15450	16100	16650
E05000431	13800	12788	14400	14581	14672	14762	14850	15050	15400	15900
E05000432	13200	12811	15000	15117	15183	15258	15366	15600	15900	16300
E05000433	13000	12340	12600	13287	13642	14002	14145	14450	15650	16300
E05000434	11300	12264	13700	13731	13745	13780	13843	14000	14250	14650
E05000435	13550	14797	15850	16097	16176	16259	16303	16400	16450	16700
E05000436	13550	13735	14200	14963	15283	15597	15826	16250	16550	16600
E05000437	13950	14181	14850	15059	15165	15280	15347	15500	15800	16200
E05000438	13550	13428	14150	14584	14795	15008	15232	15650	16500	16950
E05000439	14050	15972	17250	18021	18284	18537	18643	18850	19000	19150
E05000440	14350	14609	15300	15489	15581	15662	15708	15750	15850	16050
E05000441	14300	14126	15050	15172	15256	15331	15370	15450	15600	15800
E05000442	14600	14067	14650	14822	14896	14979	15023	15100	15300	15650
E05000443	14850	14540	16700	17689	18126	18540	19472	21300	25550	28800
E05000444	14400	13528	14950	15118	15211	15312	15383	15550	15750	16000
E05000445	14350	13947	14750	14927	15020	15108	15159	15250	15450	15750
E05000446	12750	14195	14600	14969	15099	15220	15268	15350	15450	15650
E05000447	12350	13214	14650	14870	14962	15055	15132	15300	15500	15700
E05000448	13600	15161	17550	18927	19579	20232	20889	22200	24150	24950
E05000449	15500	15033	15850	16808	17240	17663	18447	19950	22300	24250
E05000450	14850	14838	15700	15858	15936	16028	16056	16150	16250	16400
E05000451	13550	13105	15000	15801	16226	16651	16897	17400	18350	19550
E05000452	15700	14959	15700	15935	16044	16155	16186	16250	16550	16850
E05000453	14800	15530	16500	16941	17089	17228	17358	17600	17850	18000
E05000454	13650	13543	14350	14691	14873	15064	15192	15450	15850	16100
E05000455	9750	10289	10400	10506	10527	10579	10606	10650	10850	11000
E05000456	9400	9069	9300	9418	9453	9476	9533	9650	9850	10000
E05000457	9500	9942	10800	11073	11170	11259	11297	11400	11700	11850
E05000458	10500	10735	11550	11692	11753	11806	11917	12150	12650	13050
E05000459	9250	9292	9350	9491	9572	9650	9708	9850	10050	10200
E05000460	10050	10325	11350	11500	11584	11677	11726	11850	12200	12450
E05000461	9550	9512	9900	10008	10052	10083	10096	10150	10200	10300
E05000462	9250	9139	9050	9174	9220	9260	9272	9300	9400	9450
E05000463	9800	9861	10350	10518	10579	10647	10731	10900	11200	11350
E05000464	9800	9549	10100	10329	10417	10513	10530	10550	10700	10800
E05000465	8700	8701	9150	9275	9309	9342	9366	9400	9550	9750
E05000466	9300	9500	9550	9671	9707	9747	9854	10050	10700	11300
E05000467	10050	9878	10350	10586	10690	10793	10831	10900	11050	11250
E05000468	9400	9469	10050	10161	10217	10270	10293	10350	10600	11000
E05000469	9550	9480	9800	9915	9953	10003	10083	10250	10700	10950
E05000470	9300	9547	10500	10588	10616	10657	10696	10750	11000	11250
E05000471	9050	9430	9900	9957	9986	10023	10054	10100	10250	10350
E05000472	9050	8872	8550	8684	8727	8764	8880	9100	9600	10050
E05000473	9700	9564	9950	10074	10132	10192	10220	10300	10500	10650
E05000474	10300	10366	11300	11390	11439	11492	11561	11700	12050	12400
E05000475	13500	13089	15350	16030	16380	16698	17620	19350	21800	24300
E05000476	12650	13281	16200	16259	16310	16369	16329	16300	16400	16550
E05000477	12400	12674	15000	15824	16247	16672	16943	17500	18750	19850
E05000478	11600	12617	16200	18302	19344	20373	21278	23050	25900	27000
E05000479	12250	11937	13600	14224	14546	14871	14998	15200	17300	19100
E05000480	12550	13190	16100	16122	16154	16189	16272	16400	16750	17200
E05000481	11750	11705	14050	14148	14193	14248	14236	14200	14100	14150
E05000482	12850	13135	15800	15971	16109	16244	16288	16350	16500	16800
E05000483	13000	13448	16450	16486	16519	16539	16545	16550	16450	16400
E05000484	14350	14433	17550	17861	18018	18158	18211	18300	18750	19200
E05000485	13650	13744	16100	16149	16207	16267	16235	16200	16000	15900
E05000486	13250	12801	15300	15364	15440	15490	15465	15400	15300	15300
E05000487	13750	14278	16850	16919	17024	17102	17143	17250	17700	18250
E05000488	12500	12999	15500	15522	15565	15605	15633	15700	15650	15650
E05000489	13650	13121	15700	15706	15746	15778	15803	15850	15800	15850
E05000490	12150	13181	16650	16692	16751	16794	16876	17000	17150	17300
E05000491	6400	8058	10850	13704	15135	16573	17548	19500	24800	29500
E05000492	12800	13872	18000	22393	24567	26722	29121	33800	47600	59800
E05000493	13350	13480	15050	15064	15123	15164	15167	15150	15100	15200
E05000494	13000	12951	15750	15954	16041	16131	16250	16450	16900	17200
E05000495	11800	13372	14700	15279	15531	15783	16074	16650	17800	18650
E05000496	11450	11854	12700	12975	13051	13133	13230	13450	13750	13900
E05000497	11400	11192	11750	11836	11839	11866	11877	11900	12000	12200
E05000498	11200	12833	14400	14617	14732	14846	14953	15150	15600	15850
E05000499	10150	10116	11650	11777	11840	11901	12013	12250	12500	12550
E05000500	12000	12266	13350	13524	13545	13579	13627	13700	13900	14150
E05000501	11500	11989	14800	15862	16388	16936	17900	19800	22700	23550
E05000502	12050	12265	12900	13115	13191	13289	13406	13650	14200	14500
E05000503	10550	11918	12750	12865	12894	12920	13017	13200	14400	15950
E05000504	11400	11940	13050	13115	13136	13152	13172	13200	13400	13600
E05000505	11200	11987	13200	13310	13368	13418	13439	13450	13850	14250
E05000506	11550	11948	13050	13327	13442	13555	13748	14150	15250	16000
E05000507	13850	14908	16700	17216	17468	17710	18268	19400	22050	23150
E05000508	11400	12189	13800	13892	13921	13960	13986	14050	14250	14550
E05000509	10000	10069	10500	10591	10611	10628	10648	10700	10900	11100
E05000510	13250	14715	16900	17211	17333	17454	17484	17550	18050	20050
E05000511	10950	11557	12150	12367	12464	12559	12646	12850	13200	13450
E05000512	12100	13212	15300	16176	16566	16951	17194	17650	19450	21600
E05000513	11050	11207	11950	12049	12059	12080	12102	12150	12250	12350
E05000514	11900	12480	14250	14627	14829	15029	15156	15400	16300	17150
E05000515	11700	11573	11650	11683	11694	11708	11745	11800	12100	12400
E05000516	9950	10617	10350	10459	10493	10516	10529	10550	10700	10800
E05000517	9850	10234	10400	10464	10480	10515	10554	10650	10900	11100
E05000518	9550	9791	10150	10263	10286	10311	10346	10400	10550	10600
E05000519	9750	10097	10350	10500	10535	10574	10672	10850	11400	11850
E05000520	9500	9464	10000	10144	10183	10231	10278	10350	10650	10950
E05000521	9150	9084	9400	9542	9581	9615	9620	9650	9700	9750
E05000522	9200	9800	10250	10448	10484	10525	10557	10600	10700	10800
E05000523	9650	9970	10350	10523	10562	10599	10619	10650	10750	10800
E05000524	9550	10943	11450	11598	11635	11663	11703	11750	12000	12150
E05000525	10050	10848	10950	11016	11052	11101	11146	11250	11600	11950
E05000526	9900	10586	10650	10896	10954	11036	11062	11150	11350	11550
E05000527	10050	10474	11200	11519	11652	11804	11896	12100	12650	12900
E05000528	10450	10900	10850	10999	11035	11079	11106	11150	11350	11650
E05000529	9150	9707	10050	10037	10065	10090	10109	10150	10300	10450
E05000530	9700	10017	10350	10507	10537	10557	10692	10950	11250	11450
E05000531	9750	10137	10400	10561	10602	10631	10652	10700	10800	10900
E05000532	9850	10473	10550	10674	10710	10734	10749	10800	10900	11000
E05000533	9250	9378	9800	9955	10000	10034	10041	10050	10100	10200
E05000534	11700	12134	13200	13409	13501	13576	13615	13700	14000	14450
E05000535	13400	13786	15100	15515	15738	15955	15940	15950	17050	17950
E05000536	13800	14127	14950	16269	16793	17261	18208	19950	24250	26250
E05000537	13750	16207	15200	15822	16020	16177	16328	16550	17150	17600
E05000538	10800	10822	11900	11831	11858	11880	12022	12350	13150	13900
E05000539	11450	11806	12400	12304	12330	12382	12460	12650	13000	13150
E05000540	12600	11472	11600	12747	13312	13840	14348	15350	16500	16750
E05000541	13300	12830	12900	12958	13021	13061	13973	15700	18950	20000
E05000542	12650	13553	15400	16607	17122	17608	17644	17700	18750	20050
E05000543	13000	13087	14150	14573	14811	15009	15183	15500	16300	16800
E05000544	13500	13228	14150	14893	15215	15517	15835	16450	17550	17950
E05000545	11200	12337	13700	13745	13789	13840	13921	14150	14450	14650
E05000546	11950	13420	14750	15064	15222	15366	15507	15800	16250	16450
E05000547	11800	12496	13600	13518	13542	13569	13673	13900	14450	14900
E05000548	11650	12638	14450	15567	16087	16598	17158	18300	19750	20200
E05000549	12000	12472	13800	14472	14776	15074	15361	15900	17300	18450
E05000550	12250	11744	13850	14146	14286	14414	14438	14500	14700	15100
E05000551	11850	12135	12700	12940	13065	13198	13341	13650	14050	14300
E05000552	12100	12717	13500	14499	14959	15420	16261	17900	19850	20450
E05000553	12550	13272	15650	15973	16200	16426	16854	17650	18850	19250
E05000554	10950	11270	12450	12456	12471	12497	12628	12900	13650	14350
E05000555	10050	9970	10400	10508	10529	10558	10602	10700	11050	11350
E05000556	10500	9755	10750	10870	10889	10896	10922	10950	11100	11300
E05000557	9850	9864	10100	10276	10299	10330	10352	10400	10900	11300
E05000558	9950	9827	10100	10293	10355	10402	10434	10500	10650	10750
E05000559	9800	9878	9800	10055	10138	10218	10302	10450	10850	11300
E05000560	9750	10011	10350	10510	10528	10535	10571	10650	10850	11100
E05000561	10250	10380	10700	10879	10899	10910	10946	11000	11100	11250
E05000562	10900	11379	12050	12201	12245	12279	12311	12350	12450	12550
E05000563	10400	10522	10800	10950	10962	10987	10999	11000	11100	11250
E05000564	10150	10176	11050	11344	11448	11552	11659	11850	12450	12850
E05000565	9750	9884	10400	10547	10569	10597	10606	10650	10750	10850
E05000566	8950	9065	9650	9891	9944	9999	10023	10050	10300	10800
E05000567	10100	10115	10600	10833	10869	10915	10948	11000	11250	11500
E05000568	10500	10532	10250	10428	10474	10515	10536	10550	10700	10850
E05000569	10050	10245	10750	10850	10877	10896	10909	10950	11150	11350
E05000570	9700	9889	10250	10510	10578	10634	10664	10700	10850	11050
E05000571	10850	11155	11750	12027	12132	12253	12525	13100	13750	13900
E05000572	9950	10235	11750	11890	11907	11940	11982	12050	12200	12300
E05009317	18200	19100	21000	21800	22100	22300	22200	22300	23000	23700
E05009318	8900	10800	14200	15500	16200	16800	18500	22100	28400	31000
E05009319	9100	10700	15000	15300	15500	15600	15900	16700	19100	21100
E05009320	10800	11400	13100	13400	13500	13700	13500	13500	13600	13800
E05009321	8800	9200	10600	12000	12700	13400	14000	15600	17900	18600
E05009322	6700	6900	8200	9600	10300	11000	11700	13300	15700	16300
E05009323	7300	8800	12700	13600	14000	14300	14600	15500	19600	22800
E05009324	8100	9800	13900	14900	15400	15800	16500	18000	22900	26100
E05009325	11800	13600	15000	15800	16200	16600	17300	18800	22400	23800
E05009326	6300	6700	7800	8000	8100	8200	8200	8400	9100	9500
E05009327	12800	13800	15500	16300	16700	17100	17400	18300	20000	20700
E05009328	5200	5800	7000	7400	7500	7700	8000	8700	10200	10800
E05009329	9000	10100	11300	11600	11800	11900	11800	11900	12100	12400
E05009330	10400	10500	11400	11800	12100	12300	12400	12800	14100	14700
E05009331	16200	16600	17800	18500	18800	19000	19000	19300	21200	22400
E05009332	9100	9300	11200	11400	11500	11700	11500	11500	12300	12800
E05009333	10700	11200	12500	13400	13800	14100	14100	14300	15100	15400
E05009334	10000	11000	12400	13000	13300	13500	13600	14000	14900	15300
E05009335	11600	11500	12800	13700	14100	14500	14900	15900	17000	17000
E05009336	11100	11500	13100	14100	14500	14900	15200	16100	17900	18500
E05000590	11650	12355	13900	14160	14251	14339	14363	14400	14450	14400
E05000591	10850	11249	12800	13076	13198	13302	13379	13500	13750	13950
E05000592	11300	11974	14200	14407	14519	14617	14654	14750	15150	15800
E05000593	9650	9672	10350	10482	10519	10561	10619	10750	11050	11450
E05000594	10300	10306	10800	11023	11094	11154	11235	11400	11650	11850
E05000595	10650	11188	12700	12996	13115	13248	13291	13400	13750	14300
E05000596	11700	12499	14700	15043	15174	15295	15355	15500	15800	16000
E05000597	10250	10588	11450	11827	11997	12178	12213	12300	12550	12800
E05000598	10050	10310	11150	11301	11348	11412	11454	11600	11850	12100
E05000599	11450	12049	14250	14543	14699	14854	15026	15350	16500	17750
E05000600	11400	11685	13300	13759	13978	14193	14545	15250	16650	17500
E05000601	11850	12081	14050	14325	14478	14613	14644	14700	14900	15100
E05000602	10750	10635	11450	11759	11897	12033	12244	12650	13200	13450
E05000603	12600	13543	15800	15995	16112	16236	16447	16900	17650	18350
E05000604	12800	12645	14300	14625	14789	14951	15064	15300	16150	17350
E05000605	10900	11557	13000	13239	13328	13437	13478	13550	13750	13900
E05000606	11100	11775	13750	14513	14887	15264	15483	15950	17150	17900
E05000607	10850	10890	11550	11707	11776	11840	11883	11950	12250	12600
E05000608	11250	11769	13400	13557	13652	13749	13908	14250	15500	16650
E05000609	11550	11961	13500	13802	13978	14150	14168	14250	14950	15750
E05000610	13450	14211	14800	14946	14983	15045	15109	15250	15500	15700
E05000611	13650	14419	14650	14875	14967	15075	15173	15350	15650	15850
E05000612	13500	14341	15500	15750	15913	16079	16162	16300	16550	16900
E05000613	13900	14311	15100	15460	15638	15828	15998	16300	16750	17000
E05000614	12700	13782	14700	15026	15186	15361	15436	15600	16050	16750
E05000615	14100	14796	15550	15694	15794	15863	15954	16050	16300	16600
E05000616	13800	14098	15250	15475	15594	15689	15781	15950	16350	16650
E05000617	13100	14020	15400	15703	15782	15853	15968	16200	16700	17300
E05000618	14150	14517	14750	14794	14862	14934	15056	15300	15650	15850
E05000619	13500	14675	15050	15126	15245	15379	15583	15950	16650	17150
E05000620	13050	13870	16400	18319	19246	20143	22171	26100	36100	44250
E05000621	13450	15458	16150	17094	17381	17553	17782	18100	18800	19800
E05000622	12950	14242	16600	16991	17126	17243	17475	17950	18650	19050
E05000623	13150	13776	14250	14390	14464	14523	14603	14750	15000	15100
E05000624	14750	15433	16350	16476	16617	16762	16949	17300	18000	18350
E05000625	13000	13882	14950	15114	15258	15419	15626	16050	16700	17150
E05000626	13850	14616	16250	16925	17185	17370	17457	17600	17950	18450
E05000627	14100	14090	15350	15792	16075	16367	16753	17500	19000	19700
E05000628	14950	14992	16500	16653	16766	16862	16989	17200	17600	17900
E05000629	13250	14009	14800	15107	15257	15382	15487	15650	16050	16400
E05000630	10600	10465	11250	11366	11429	11501	11616	11800	12150	12350
E05000631	9150	10061	10300	10419	10466	10521	10558	10600	10800	10950
E05000632	11000	12874	12000	12404	12546	12668	12730	12800	13050	13200
E05000633	8450	9395	9650	10109	10330	10542	10783	11250	12150	12450
E05000634	10150	11723	11750	11946	11979	12021	12020	12000	12200	12300
E05000635	9550	11099	12050	12196	12256	12333	12354	12400	12450	12600
E05000636	11550	12613	12450	13021	13243	13451	13950	14850	15750	15900
E05000637	10250	10691	9300	9854	9958	10046	10247	10600	11450	12300
E05000638	13450	14396	13200	13543	13663	13798	13873	13950	14100	14150
E05000639	9000	10085	10650	10847	10955	11073	11192	11450	11950	12100
E05000640	10800	10965	10200	10374	10462	10560	10703	10950	11300	11450
E05000641	9900	10600	10350	10823	10994	11142	11245	11400	11800	12100
E05000642	10150	11648	12550	12825	12951	13061	13101	13150	13250	13300
E05000643	12250	13129	12100	12328	12416	12511	12628	12850	13700	14300
E05000644	9700	11178	10800	11561	11821	12061	12439	13150	14400	15250
E05000645	9300	8925	8150	8364	8425	8489	8511	8550	8600	8650
E05000646	9550	9773	10000	10292	10400	10510	10692	11000	11300	11400
E05000647	8200	9211	9400	9631	9727	9813	9858	9900	10000	10150
E05000648	11150	12956	12750	12995	13097	13217	13383	13650	14400	14800
E05000649	9000	11042	10600	10972	11099	11231	11356	11550	12300	12850
